straat,plaats,oppervlakte_kamer,oppervlakte_subtitel,prijs,gas_water_licht,opleverniveau,beschikbaarheid,publicatiedatum,kamers_url,woningdetails
Postjesweg,in Amsterdam,80 m,Totaal 4 kamers (3 slaapkamers) ,€ 1350,p/m | excl. g/w/e,Gemeubileerd,01-08-2021 tot 01-08-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/postjesweg/appartement-1977309,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Lawickse Allee,in Wageningen,12 m,Totale oppervlakte: 160 m 2,€ 245,p/m | incl. g/w/e,Gestoffeerd,06-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-wageningen/lawickse-allee/kamer-1977317,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  8  ', 'Geslacht': ' Man ', 'Huisdieren': ' Ja '}"
1e Middellandstraat,in Rotterdam,16 m,,€ 530,p/m | incl. g/w/e,Gemeubileerd,01-09-2021 tot 06-11-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/1e-middellandstraat/kamer-1976499,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Spaarwaterstraat,in Den Haag,82 m,Totaal 6 kamers (1 slaapkamer) ,€ 1499,p/m | incl. g/w/e,Gemeubileerd,15-09-2021 tot 15-12-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-den-haag/spaarwaterstraat/appartement-1977318,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Zwarteweg,in Aalsmeer,10 m,,€ 450,p/m | incl. g/w/e,Gemeubileerd,01-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-aalsmeer/zwarteweg/kamer-1977316,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Ja '}"
Herteweide,in Nieuwegein,15 m,,€ 400,p/m | incl. g/w/e,Gemeubileerd,22-10-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-nieuwegein/herteweide/kamer-1977427,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Sloterweg,in Amsterdam,82 m,Totaal 3 kamers (1 slaapkamer) ,€ 1950,p/m | incl. g/w/e,Gemeubileerd,03-08-2021 tot 30-06-2023,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/sloterweg/appartement-1977429,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisdieren': ' Nee '}"
Soderblomstraat,in Hoofddorp,20 m,,€ 650,p/m | incl. g/w/e,Gemeubileerd,30-07-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-hoofddorp/soderblomstraat/kamer-1976972,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Praamweg,in Stadskanaal,142 m,Totaal 1 kamer (4 slaapkamers) ,€ 1100,p/m | excl. g/w/e,Gemeubileerd,01-08-2021 tot 01-07-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-stadskanaal/praamweg/appartement-1977451,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisdieren': ' In overleg '}"
Haagdijk,in Breda,14 m,,€ 520,p/m | incl. g/w/e,Gestoffeerd,01-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-breda/haagdijk/kamer-1977350,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Androsdreef,in Utrecht,10 m,Totale oppervlakte: 20 m 2,€ 725,p/m | incl. g/w/e,Gemeubileerd,02-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/androsdreef/kamer-1977632,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
1e Middellandstraat,in Rotterdam,12 m,Totale oppervlakte: 108 m 2,€ 510,p/m | excl. g/w/e,Gemeubileerd,01-09-2021 tot 01-09-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/1e-middellandstraat/kamer-1977228,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' In overleg '}"
Westlandgracht,in Amsterdam,60 m,Totale oppervlakte: 60 m 2,€ 800,p/m | excl. g/w/e,Kaal,01-09-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/westlandgracht/kamer-1977009,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
August Allebeplein,in Amsterdam,10 m,Totale oppervlakte: 59 m 2,€ 770,p/m | incl. g/w/e,Gemeubileerd,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/august-allebeplein/kamer-1977265,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Looakker,in Boxtel,90 m,,€ 175,p/m | excl. g/w/e,Kaal,02-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/anti-kraak-boxtel/looakker/anti-kraak-1977627,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Heerestraat,in Leeuwarden,80 m,Totaal 3 kamers (2 slaapkamers) ,€ 752,p/m | excl. g/w/e,Gestoffeerd,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-leeuwarden/heerestraat/appartement-1977622,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Planetenlaan,in Groningen,12 m,,€ 400,p/m | incl. g/w/e,Gestoffeerd,30-07-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/planetenlaan/kamer-1976849,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Schubertsingel,in Den Bosch,52 m,Totaal 3 kamers (1 slaapkamer) ,€ 1150,p/m | excl. g/w/e,Gemeubileerd,13-08-2021 tot 15-09-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/studio-den-bosch/schubertsingel/studio-1977686,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Josephus Jittastraat,in Amsterdam,12 m,Totale oppervlakte: 120 m 2,€ 700,p/m | incl. g/w/e,Gemeubileerd,02-08-2021 tot 30-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/josephus-jittastraat/kamer-1977678,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Rijnstraat,in Amsterdam,8 m,,€ 685,p/m | incl. g/w/e,Kaal,02-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/rijnstraat/kamer-1977662,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Van Heenvlietlaan,in Amsterdam,10 m,Totale oppervlakte: 55 m 2,€ 575,p/m | incl. g/w/e,Gestoffeerd,31-07-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/van-heenvlietlaan/kamer-1977232,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Pleinweg,in Rotterdam,85 m,Totaal 2 kamers (1 slaapkamer) ,€ 1000,p/m | excl. g/w/e,Gemeubileerd,01-12-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-rotterdam/pleinweg/appartement-1977704,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisdieren': ' Nee '}"
Vicarie,in Heteren,9 m,Totale oppervlakte: 85 m 2,€ 400,p/m | excl. g/w/e,Gemeubileerd,04-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-heteren/vicarie/kamer-1977751,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' In overleg '}"
Putsebocht,in Rotterdam,60 m,Totaal 3 kamers (2 slaapkamers) ,€ 1250,p/m | incl. g/w/e,Gemeubileerd,01-11-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-rotterdam/putsebocht/appartement-1977703,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisdieren': ' Nee '}"
President Steynstraat,in Amsterdam,15 m,Totale oppervlakte: 50 m 2,€ 680,p/m | incl. g/w/e,Gestoffeerd,01-10-2021 tot 01-10-2023,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/president-steynstraat/kamer-1977838,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Derde Weteringdwarsstraat,in Amsterdam,45 m,Totaal 1 kamer (1 slaapkamer) ,€ 1500,p/m | incl. g/w/e,Gemeubileerd,08-08-2021 tot 15-11-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/derde-weteringdwarsstraat/appartement-1977914,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Salvador Allendelaan,in Den Bosch,40 m,Totaal 2 kamers (1 slaapkamer) ,€ 740,p/m | excl. g/w/e,Gemeubileerd,03-08-2021 tot 01-10-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/studio-den-bosch/salvador-allendelaan/studio-1977891,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Graadt van Roggenstraat,in Nijmegen,12 m,,€ 298,p/m | incl. g/w/e,Kaal,03-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-nijmegen/graadt-van-roggenstraat/kamer-1977908,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Taarloseweg,in Ubbena,16 m,Totale oppervlakte: 50 m 2,€ 500,p/m | incl. g/w/e,Gestoffeerd,04-08-2021 tot 04-06-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-ubbena/taarloseweg/kamer-1877215,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Dr. Zamenhoflaan,in Enschede,15 m,,€ 220,p/m | excl. g/w/e,Gestoffeerd,02-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/dr.-zamenhoflaan/kamer-1977656,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Man ', 'Huisdieren': ' In overleg '}"
Poststraat,in Wageningen,16 m,,€ 370,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-wageningen/poststraat/kamer-1977951,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  8  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Briljantstraat,in Groningen,15 m,,€ 280,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/briljantstraat/kamer-1977806,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
De Vluchtestraat,in Enschede,16 m,,€ 230,p/m | incl. g/w/e,Gestoffeerd,10-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/de-vluchtestraat/kamer-1977973,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Taarloseweg,in Ubbena,20 m,Totaal 6 kamers (4 slaapkamers) ,€ 350,p/m | incl. g/w/e,Gemeubileerd,02-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-ubbena/taarloseweg/appartement-1977647,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' E ', 'Huisdieren': ' Nee '}"
Odysseuslaan,in Eindhoven,14 m,Totale oppervlakte: 70 m 2,€ 395,p/m | excl. g/w/e,Kaal,23-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-eindhoven/odysseuslaan/kamer-1977981,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Man ', 'Huisdieren': ' In overleg '}"
De Clercqstraat,in Amsterdam,52 m,Totaal 3 kamers (2 slaapkamers) ,€ 1750,p/m | excl. g/w/e,Gemeubileerd,27-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/de-clercqstraat/appartement-1977977,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Piet Avontuurstraat,in Breda,17 m,,€ 385,p/m | incl. g/w/e,Gestoffeerd,02-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-breda/piet-avontuurstraat/kamer-1977745,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Oliemolen,in Delft,18 m,,€ 395,p/m | incl. g/w/e,Gestoffeerd,15-08-2021 tot 15-03-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-delft/oliemolen/kamer-1977847,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Illegaliteitslaan,in Groningen,8 m,,€ 300,p/m | incl. g/w/e,Gemeubileerd,10-12-2021 tot 31-03-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/illegaliteitslaan/kamer-1976518,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Korvelseweg,in Tilburg,20 m,,€ 330,p/m | incl. g/w/e,Kaal,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-tilburg/korvelseweg/kamer-1978067,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Ceintuurbaan,in Amsterdam,75 m,,€ 790,p/m | excl. g/w/e,Kaal,15-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/ceintuurbaan/appartement-1977917,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Aan 't Verlaat,in Delft,11 m,,€ 371,p/m | incl. g/w/e,Gestoffeerd,16-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-delft/aan-'t-verlaat/kamer-1976475,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  7 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Kinrooistraat,in Amsterdam,60 m,,€ 1650,p/m | incl. g/w/e,Gemeubileerd,05-08-2021 tot 05-08-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/kinrooistraat/appartement-1978069,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Tolhuis,in Nijmegen,22 m,Totale oppervlakte: 60 m 2,€ 390,p/m | excl. g/w/e,Gestoffeerd,15-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-nijmegen/tolhuis/kamer-1978055,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Zandvoortselaan,in Heemstede,90 m,,€ 1550,p/m | incl. g/w/e,Gestoffeerd,03-08-2021 tot 04-08-2023,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-heemstede/zandvoortselaan/appartement-1977974,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' B ', 'Huisdieren': ' Nee '}"
Bernadottelaan,in Utrecht,14 m,Totale oppervlakte: 108 m 2,€ 550,p/m | incl. g/w/e,Gemeubileerd,01-09-2021 tot 31-08-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/bernadottelaan/kamer-1977466,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Vreewijkstraat,in Leiden,25 m,,€ 480,p/m | incl. g/w/e,Kaal,03-08-2021 tot 10-09-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/vreewijkstraat/kamer-1976848,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Lange Hilleweg,in Rotterdam,35 m,Totaal 2 kamers (1 slaapkamer) ,€ 750,p/m | excl. g/w/e,Gestoffeerd,03-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/studio-rotterdam/lange-hilleweg/studio-1977916,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Gedeeld ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Amsterdamsestraatweg,in Utrecht,30 m,,€ 885,p/m | incl. g/w/e,Kaal,07-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/amsterdamsestraatweg/kamer-1977987,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Rozemarijnsingel,in Utrecht,15 m,Totale oppervlakte: 40 m 2,€ 750,p/m | incl. g/w/e,Gemeubileerd,22-07-2021,6 weken geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/rozemarijnsingel/kamer-1975162,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Snelliusstraat,in Den Haag,12 m,Totale oppervlakte: 70 m 2,€ 590,p/m | excl. g/w/e,Kaal,22-07-2021,6 weken geleden geplaatst,https://kamernet.nl/huren/kamer-den-haag/snelliusstraat/kamer-1975163,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Oude Turfstraat,in Venlo,96 m,Totaal 3 kamers,€ 1550,p/m | excl. g/w/e,Gestoffeerd,30-04-2021 tot 30-04-2022,71 weken geleden geplaatst,https://kamernet.nl/huren/appartement-venlo/oude-turfstraat/appartement-1795980,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Achter de Kerk,in Geldrop,119 m,Totaal 2 kamers,€ 1150,p/m | excl. g/w/e,Onbekend,25-06-2021,10 weken geleden geplaatst,https://kamernet.nl/huren/appartement-geldrop/achter-de-kerk/appartement-1961970,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Willemstraat,in Eindhoven,27 m,,€ 850,p/m | excl. g/w/e,Gemeubileerd,01-07-2021,17 weken geleden geplaatst,https://kamernet.nl/huren/studio-eindhoven/willemstraat/studio-1940103,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
