straat,plaats,oppervlakte_kamer,oppervlakte_subtitel,prijs,gas_water_licht,opleverniveau,beschikbaarheid,publicatiedatum,kamers_url,woningdetails
Duinweg,in Noordwijk,80 m,,€ 1350,p/m | excl. g/w/e,Gemeubileerd,01-11-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-noordwijk/duinweg/appartement-1987148,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Pietersbergweg,in Amsterdam,85 m,Totaal 3 kamers,€ 1658,p/m | excl. g/w/e,Onbekend,09-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/pietersbergweg/appartement-1987150,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Badhuiskade,in Amsterdam,20 m,,€ 628,p/m | incl. g/w/e,Gemeubileerd,01-11-2021 tot 28-02-2022,34 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/badhuiskade/kamer-1899434,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Pietersbergweg,in Amsterdam,91 m,Totaal 3 kamers,€ 1729,p/m | excl. g/w/e,Onbekend,09-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/pietersbergweg/appartement-1987152,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Pietersbergweg,in Amsterdam,91 m,Totaal 3 kamers,€ 1729,p/m | excl. g/w/e,Onbekend,09-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/pietersbergweg/appartement-1987153,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Pietersbergweg,in Amsterdam,54 m,Totaal 1 kamer,€ 1300,p/m | excl. g/w/e,Onbekend,09-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/pietersbergweg/appartement-1987154,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Hanzestraat,in Arnhem,9 m,,€ 320,p/m | incl. g/w/e,Gestoffeerd,07-09-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-arnhem/hanzestraat/kamer-1986763,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Pietersbergweg,in Amsterdam,53 m,Totaal 1 kamer,€ 1300,p/m | excl. g/w/e,Onbekend,09-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/pietersbergweg/appartement-1987156,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Pietersbergweg,in Amsterdam,78 m,Totaal 3 kamers,€ 1540,p/m | excl. g/w/e,Onbekend,09-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/pietersbergweg/appartement-1987157,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Deventerweg,in Epse,16 m,Totale oppervlakte: 70 m 2,€ 310,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-epse/deventerweg/kamer-1987179,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Molenstraat,in Nijmegen,33 m,Totaal 2 kamers (1 slaapkamer) ,€ 850,p/m | incl. g/w/e,Kaal,01-10-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-nijmegen/molenstraat/appartement-1986737,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Pietersbergweg,in Amsterdam,91 m,Totaal 3 kamers,€ 1729,p/m | excl. g/w/e,Onbekend,09-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/pietersbergweg/appartement-1987155,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Kleine Hoogstraat,in Leeuwarden,45 m,Totaal 1 kamer (1 slaapkamer) ,€ 675,p/m | excl. g/w/e,Kaal,15-11-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-leeuwarden/kleine-hoogstraat/appartement-1986797,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Pluimstraat,in Enschede,20 m,,€ 281,p/m | incl. g/w/e,Gestoffeerd,01-11-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/pluimstraat/kamer-1986766,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Dr. Benthemstraat,in Enschede,60 m,Totaal 4 kamers (3 slaapkamers) ,€ 1225,p/m | excl. g/w/e,Gestoffeerd,01-11-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-enschede/dr.-benthemstraat/appartement-1986769,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Samuel de Langestraat,in Eindhoven,15 m,,€ 438,p/m | incl. g/w/e,Gestoffeerd,15-10-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-eindhoven/samuel-de-langestraat/kamer-1986749,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
4e Binnenvestgracht,in Leiden,40 m,Totaal 3 kamers (2 slaapkamers) ,€ 1200,p/m | excl. g/w/e,Gestoffeerd,10-09-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-leiden/4e-binnenvestgracht/appartement-1986754,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisdieren': ' Nee '}"
Jufferstraat,in Arnhem,47 m,Totaal 2 kamers (1 slaapkamer) ,€ 680,p/m | incl. g/w/e,Gestoffeerd,02-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/studio-arnhem/jufferstraat/studio-1986770,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Wandelpad,in Hilversum,15 m,,€ 695,p/m | incl. g/w/e,Gestoffeerd,01-10-2021 tot 01-10-2022,3 dagen geleden geplaatst,https://kamernet.nl/huren/studio-hilversum/wandelpad/studio-1986775,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Haaksbergerstraat,in Enschede,22 m,Totale oppervlakte: 110 m 2,€ 380,p/m | excl. g/w/e,Gestoffeerd,06-09-2021 tot 01-08-2022,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/haaksbergerstraat/kamer-1977874,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Grote Baan,in Zwolle,10 m,,€ 175,p/m | excl. g/w/e,Kaal,07-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-zwolle/grote-baan/kamer-1986804,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
van Leydenstraat,in Warmond,22 m,Totale oppervlakte: 50 m 2,€ 450,p/m | incl. g/w/e,Gemeubileerd,07-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-warmond/van-leydenstraat/kamer-1986812,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Waldorpstraat,in Den Haag,16 m,Totale oppervlakte: 125 m 2,€ 540,p/m | excl. g/w/e,Gemeubileerd,01-10-2021 tot 04-01-2022,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-den-haag/waldorpstraat/kamer-1955042,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Spaarnestraat,in Enschede,17 m,,€ 350,p/m | incl. g/w/e,Gestoffeerd,07-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/spaarnestraat/kamer-1986824,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Klikspaanweg,in Leiden,16 m,,€ 340,p/m | incl. g/w/e,Gemeubileerd,18-09-2021 tot 15-01-2022,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/klikspaanweg/kamer-1986795,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Paul Krugerkade,in Haarlem,21 m,Totaal 1 kamer (1 slaapkamer) ,€ 775,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/studio-haarlem/paul-krugerkade/studio-1986791,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Pietersbergweg,in Amsterdam,92 m,Totaal 3 kamers,€ 1843,p/m | excl. g/w/e,Onbekend,09-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/pietersbergweg/appartement-1987151,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Zandbank,in Katwijk,16 m,Totale oppervlakte: 70 m 2,€ 650,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-katwijk/zandbank/kamer-1986926,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Valkenboslaan,in Den Haag,24 m,Totale oppervlakte: 24 m 2,€ 575,p/m | incl. g/w/e,Kaal,07-09-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-den-haag/valkenboslaan/kamer-1986755,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Doornenburg,in Deventer,10 m,Totale oppervlakte: 60 m 2,€ 305,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-deventer/doornenburg/kamer-1986913,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Langestraat,in Enschede,45 m,Totaal 2 kamers (1 slaapkamer) ,€ 925,p/m | excl. g/w/e,Gestoffeerd,01-11-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-enschede/langestraat/appartement-1986790,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Graan voor Visch,in Hoofddorp,18 m,Totale oppervlakte: 122 m 2,€ 410,p/m | excl. g/w/e,Gestoffeerd,30-09-2021 tot 31-10-2022,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-hoofddorp/graan-voor-visch/kamer-1986917,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Rijswijkseweg,in Den Haag,12 m,Totale oppervlakte: 17 m 2,€ 250,p/m | incl. g/w/e,Gemeubileerd,08-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-den-haag/rijswijkseweg/kamer-1986924,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' In overleg '}"
Marktstraat,in Boxmeer,10 m,Totale oppervlakte: 30 m 2,€ 405,p/m | incl. g/w/e,Gestoffeerd,15-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-boxmeer/marktstraat/kamer-1923846,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Mr. Sickeszlaan,in Utrecht,65 m,Totaal 2 kamers (1 slaapkamer) ,€ 1250,p/m | incl. g/w/e,Gestoffeerd,15-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-utrecht/mr.-sickeszlaan/appartement-1986932,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Allard Piersonlaan,in Den Haag,140 m,Totaal 6 kamers,€ 1995,p/m | excl. g/w/e,Gestoffeerd,08-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-den-haag/allard-piersonlaan/appartement-1986940,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Surinameweg,in Haarlem,71 m,Totaal 3 kamers,€ 1050,p/m | excl. g/w/e,Onbekend,08-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-haarlem/surinameweg/appartement-1986941,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Wormerhoek,in Capelle aan den IJssel,42 m,Totaal 1 kamer,€ 880,p/m | excl. g/w/e,Onbekend,08-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-capelle-aan-den-ijssel/wormerhoek/appartement-1986942,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Oosteinderweg,in Aalsmeer,90 m,,€ 1200,p/m | excl. g/w/e,Gestoffeerd,08-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-aalsmeer/oosteinderweg/appartement-1986943,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Boomberglaan,in Hilversum,17 m,,€ 400,p/m | incl. g/w/e,Kaal,01-10-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-hilversum/boomberglaan/kamer-1987118,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Oude Barneveldseweg,in Nijkerk,50 m,Totaal 2 kamers (1 slaapkamer) ,€ 1062,p/m | incl. g/w/e,Gestoffeerd,01-11-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-nijkerk/oude-barneveldseweg/appartement-1986948,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisdieren': ' Nee '}"
Willem Barentzstraat,in Eindhoven,12 m,,€ 280,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-eindhoven/willem-barentzstraat/kamer-1986945,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Marktstraat,in Groningen,9 m,,€ 375,p/m | incl. g/w/e,Kaal,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/marktstraat/kamer-1986960,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  6 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Fazantlaan,in Eindhoven,53 m,Totaal 1 kamer,€ 1350,p/m | excl. g/w/e,Gemeubileerd,01-01-2022,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-eindhoven/fazantlaan/appartement-1987139,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Fazantlaan,in Eindhoven,54 m,Totaal 1 kamer,€ 1350,p/m | excl. g/w/e,Gemeubileerd,01-01-2022,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-eindhoven/fazantlaan/appartement-1987140,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Beltstraat,in Enschede,11 m,Totale oppervlakte: 30 m 2,€ 435,p/m | incl. g/w/e,Gestoffeerd,07-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/beltstraat/kamer-1986844,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Fazantlaan,in Eindhoven,58 m,Totaal 1 kamer,€ 1375,p/m | excl. g/w/e,Gemeubileerd,01-01-2022,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-eindhoven/fazantlaan/appartement-1987142,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Fazantlaan,in Eindhoven,60 m,Totaal 2 kamers,€ 1450,p/m | excl. g/w/e,Gemeubileerd,01-01-2022,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-eindhoven/fazantlaan/appartement-1987143,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Adriaen van Ostadelaan,in Utrecht,21 m,Totaal 3 kamers,€ 1990,p/m | incl. g/w/e,Gemeubileerd,10-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/studio-utrecht/adriaen-van-ostadelaan/studio-1987168,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Adriaen van Ostadelaan,in Utrecht,30 m,Totaal 3 kamers,€ 1990,p/m | incl. g/w/e,Gemeubileerd,10-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/studio-utrecht/adriaen-van-ostadelaan/studio-1987169,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Adriaen van Ostadelaan,in Utrecht,23 m,Totaal 3 kamers,€ 1990,p/m | incl. g/w/e,Gemeubileerd,10-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/studio-utrecht/adriaen-van-ostadelaan/studio-1987170,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Schoutsakker,in Schoorl,30 m,Totaal 3 kamers (1 slaapkamer) ,€ 650,p/m | incl. g/w/e,Gemeubileerd,01-10-2021 tot 15-04-2022,2 dagen geleden geplaatst,https://kamernet.nl/huren/studio-schoorl/schoutsakker/studio-1987174,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Stadhoudersring,in Zoetermeer,10 m,Totale oppervlakte: 80 m 2,€ 800,p/m | incl. g/w/e,Gemeubileerd,09-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-zoetermeer/stadhoudersring/kamer-1987111,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Celebesstraat,in Enschede,10 m,,€ 350,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/celebesstraat/kamer-1987092,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Kochstraat,in Groningen,12 m,,€ 385,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/kochstraat/kamer-1987178,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
