straat,plaats,oppervlakte_kamer,oppervlakte_subtitel,prijs,gas_water_licht,opleverniveau,beschikbaarheid,publicatiedatum,kamers_url,woningdetails
Kerkstraat,in Assen,14 m,,€ 375,p/m | incl. g/w/e,Gestoffeerd,03-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-assen/kerkstraat/kamer-1924374,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' In overleg '}"
Lange Hilleweg,in Rotterdam,35 m,Totaal 2 kamers (1 slaapkamer) ,€ 750,p/m | excl. g/w/e,Gestoffeerd,03-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/studio-rotterdam/lange-hilleweg/studio-1977916,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Gedeeld ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Heerestraat,in Leeuwarden,80 m,Totaal 3 kamers (2 slaapkamers) ,€ 752,p/m | excl. g/w/e,Gestoffeerd,01-09-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-leeuwarden/heerestraat/appartement-1977622,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Poststraat,in Wageningen,16 m,,€ 370,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-wageningen/poststraat/kamer-1977951,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  8  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Taarloseweg,in Ubbena,20 m,Totaal 6 kamers (4 slaapkamers) ,€ 350,p/m | incl. g/w/e,Gemeubileerd,02-08-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-ubbena/taarloseweg/appartement-1977647,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' E ', 'Huisdieren': ' Nee '}"
Ceintuurbaan,in Amsterdam,75 m,,€ 790,p/m | excl. g/w/e,Kaal,15-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/ceintuurbaan/appartement-1977917,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Graadt van Roggenstraat,in Nijmegen,12 m,,€ 298,p/m | incl. g/w/e,Kaal,03-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-nijmegen/graadt-van-roggenstraat/kamer-1977908,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
President Steynstraat,in Amsterdam,15 m,Totale oppervlakte: 50 m 2,€ 680,p/m | incl. g/w/e,Gestoffeerd,01-10-2021 tot 01-10-2023,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/president-steynstraat/kamer-1977838,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Looakker,in Boxtel,90 m,,€ 175,p/m | excl. g/w/e,Kaal,02-08-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/anti-kraak-boxtel/looakker/anti-kraak-1977627,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Zandweg,in Leersum,40 m,Totaal 4 kamers (2 slaapkamers) ,€ 1150,p/m | incl. g/w/e,Gemeubileerd,01-10-2021 tot 01-07-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-leersum/zandweg/appartement-1978440,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Oliemolen,in Delft,18 m,,€ 395,p/m | incl. g/w/e,Gestoffeerd,15-08-2021 tot 15-03-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-delft/oliemolen/kamer-1977847,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Briljantstraat,in Groningen,15 m,,€ 280,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/briljantstraat/kamer-1977806,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Vurehout,in Zaandam,61 m,Totaal 3 kamers (2 slaapkamers) ,€ 1550,p/m | excl. g/w/e,Gemeubileerd,20-10-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-zaandam/vurehout/appartement-1978481,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Mintplantsoen,in Almere,15 m,,€ 600,p/m | incl. g/w/e,Kaal,05-08-2021 tot 06-02-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-almere/mintplantsoen/kamer-1978487,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Mijnsherenlaan,in Rotterdam,35 m,Totaal 1 kamer (1 slaapkamer) ,€ 800,p/m | excl. g/w/e,Gestoffeerd,25-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/studio-rotterdam/mijnsherenlaan/studio-1978599,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Guido Gezellestraat,in Eindhoven,16 m,,€ 265,p/m | incl. g/w/e,Gestoffeerd,26-04-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-eindhoven/guido-gezellestraat/kamer-1937227,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Man ', 'Huisdieren': ' Ja '}"
Schippersdreef,in Maastricht,10 m,,€ 230,p/m | incl. g/w/e,Gestoffeerd,01-07-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-maastricht/schippersdreef/kamer-1954844,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Eerste Jacob van Campenstraat,in Amsterdam,120 m,Totale oppervlakte: 120 m 2,€ 2000,p/m | incl. g/w/e,Kaal,18-08-2021 tot 18-01-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/eerste-jacob-van-campenstraat/kamer-1978621,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Bleiswijkstraat,in Rotterdam,60 m,Totaal 1 kamer (1 slaapkamer) ,€ 1250,p/m | excl. g/w/e,Gemeubileerd,11-08-2021 tot 30-08-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/studio-rotterdam/bleiswijkstraat/studio-1978486,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
De Vluchtestraat,in Enschede,16 m,,€ 230,p/m | incl. g/w/e,Gestoffeerd,10-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/de-vluchtestraat/kamer-1977973,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Vivaldistraat,in Den Bosch,80 m,Totaal 3 kamers (1 slaapkamer) ,€ 1140,p/m | excl. g/w/e,Gestoffeerd,01-09-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-den-bosch/vivaldistraat/appartement-1977625,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisdieren': ' Nee '}"
Molukkenstraat,in Groningen,20 m,Totaal 1 kamer (1 slaapkamer) ,€ 480,p/m | excl. g/w/e,Gestoffeerd,06-08-2021 tot 13-06-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/studio-groningen/molukkenstraat/studio-1978624,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisdieren': ' Nee '}"
Snelliusstraat,in Groningen,12 m,Totale oppervlakte: 60 m 2,€ 400,p/m | incl. g/w/e,Gestoffeerd,31-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/snelliusstraat/kamer-1978633,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Arent Krijtsstraat,in Diemen,80 m,Totaal 4 kamers (2 slaapkamers) ,€ 1275,p/m | excl. g/w/e,Gestoffeerd,01-10-2021 tot 30-09-2023,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-diemen/arent-krijtsstraat/appartement-1934418,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Overschiestraat,in Amsterdam,77 m,Totaal 3 kamers (2 slaapkamers) ,€ 1610,p/m | excl. g/w/e,Gestoffeerd,07-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/overschiestraat/appartement-1978689,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Onbekend ', 'Energielabel': ' A ', 'Huisdieren': ' Ja '}"
Willem de Zwijgerstraat,in Utrecht,32 m,Totale oppervlakte: 20 m 2,€ 625,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/willem-de-zwijgerstraat/kamer-1978658,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Vreewijkstraat,in Leiden,25 m,,€ 480,p/m | incl. g/w/e,Kaal,03-08-2021 tot 10-09-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/vreewijkstraat/kamer-1976848,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Bergsingel,in Rotterdam,65 m,Totaal 2 kamers (1 slaapkamer) ,€ 1075,p/m | excl. g/w/e,Gemeubileerd,15-10-2021 tot 31-03-2022,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-rotterdam/bergsingel/appartement-1976895,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Aaf Bouberstraat,in Amsterdam,15 m,,€ 690,p/m | incl. g/w/e,Gemeubileerd,29-07-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/aaf-bouberstraat/kamer-1976817,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Aldendrielpad,in Rotterdam,28 m,Totale oppervlakte: 80 m 2,€ 550,p/m | incl. g/w/e,Gemeubileerd,05-08-2021 tot 05-10-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/aldendrielpad/kamer-1978478,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Heemraadssingel,in Rotterdam,20 m,,€ 400,p/m | incl. g/w/e,Kaal,01-09-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/heemraadssingel/kamer-1976883,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Planetenlaan,in Groningen,12 m,,€ 400,p/m | incl. g/w/e,Gestoffeerd,30-07-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/planetenlaan/kamer-1976849,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Eeldersingel,in Groningen,18 m,,€ 390,p/m | incl. g/w/e,Gestoffeerd,30-07-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/eeldersingel/kamer-1977007,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Looplantsoen,in Utrecht,12 m,,€ 535,p/m | incl. g/w/e,Kaal,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/looplantsoen/kamer-1978698,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Ja '}"
Soderblomstraat,in Hoofddorp,20 m,,€ 650,p/m | incl. g/w/e,Gemeubileerd,30-07-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-hoofddorp/soderblomstraat/kamer-1976972,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Bunder,in Beuningen Gld,25 m,Totale oppervlakte: 10 m 2,€ 300,p/m | incl. g/w/e,Gemeubileerd,03-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-beuningen-gld/bunder/kamer-1977980,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Zocalo,in Assendelft,17 m,,€ 435,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-assendelft/zocalo/kamer-1978769,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Ja '}"
Lambertus Zijlplein,in Amsterdam,15 m,,€ 775,p/m | incl. g/w/e,Gemeubileerd,29-07-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/lambertus-zijlplein/appartement-1976826,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Graaf Florisstraat,in Amsterdam,20 m,Totale oppervlakte: 20 m 2,€ 800,p/m | incl. g/w/e,Gestoffeerd,01-08-2021 tot 01-08-2023,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/graaf-florisstraat/kamer-1976927,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' E ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Vechtstraat,in Amsterdam,9 m,Totale oppervlakte: 79 m 2,€ 800,p/m | excl. g/w/e,Gemeubileerd,01-08-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/vechtstraat/kamer-1976910,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Veerstraat,in Waardenburg,14 m,,€ 575,p/m | incl. g/w/e,Gemeubileerd,31-07-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-waardenburg/veerstraat/kamer-1918081,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Dam,in Amsterdam,35 m,Totaal 1 kamer (1 slaapkamer) ,€ 1800,p/m | incl. g/w/e,Gemeubileerd,30-07-2021 tot 30-09-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/dam/appartement-1976971,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Motorkade,in Amsterdam,23 m,Totale oppervlakte: 70 m 2,€ 1300,p/m | incl. g/w/e,Gemeubileerd,30-07-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/motorkade/kamer-1976984,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Geen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Vier Heemskinderenstraat,in Den Haag,64 m,Totaal 3 kamers (2 slaapkamers) ,€ 1295,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-den-haag/vier-heemskinderenstraat/appartement-1978685,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Zandvoortselaan,in Heemstede,90 m,,€ 1550,p/m | incl. g/w/e,Gestoffeerd,03-08-2021 tot 04-08-2023,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-heemstede/zandvoortselaan/appartement-1977974,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' B ', 'Huisdieren': ' Nee '}"
Illegaliteitslaan,in Groningen,8 m,,€ 300,p/m | incl. g/w/e,Gemeubileerd,10-12-2021 tot 31-03-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/illegaliteitslaan/kamer-1976518,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Korvelseweg,in Tilburg,20 m,,€ 330,p/m | incl. g/w/e,Kaal,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-tilburg/korvelseweg/kamer-1978067,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Kinrooistraat,in Amsterdam,60 m,,€ 1650,p/m | incl. g/w/e,Gemeubileerd,05-08-2021 tot 05-08-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/kinrooistraat/appartement-1978069,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Aan 't Verlaat,in Delft,11 m,,€ 371,p/m | incl. g/w/e,Gestoffeerd,16-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-delft/aan-'t-verlaat/kamer-1976475,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  7 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Speenkruid,in Beilen,12 m,,€ 550,p/m | incl. g/w/e,Gemeubileerd,05-02-2022 tot 08-07-2022,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-beilen/speenkruid/kamer-1977039,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Rassenbeekweg,in Zeewolde,35 m,Totaal 4 kamers (1 slaapkamer) ,€ 1750,p/m | incl. g/w/e,Gemeubileerd,01-09-2021 tot 15-11-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-zeewolde/rassenbeekweg/appartement-1976388,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Maria Koijenhof,in Breda,40 m,,€ 900,p/m | incl. g/w/e,Gestoffeerd,04-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-breda/maria-koijenhof/appartement-1978087,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Tolhuis,in Nijmegen,22 m,Totale oppervlakte: 60 m 2,€ 390,p/m | excl. g/w/e,Gestoffeerd,15-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-nijmegen/tolhuis/kamer-1978055,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Winschoterdiep,in Groningen,15 m,,€ 550,p/m | incl. g/w/e,Gemeubileerd,09-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/winschoterdiep/kamer-1978153,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
